# Structural comparison of el/userGuide.t2t against el/userGuide-newRevisions/12328/userGuide.t2t
en 11.5. start:1524 paragraphs:2, tables:0, lists:0
en 11.6. start:1531 paragraphs:2, tables:0, lists:0
el 12. start:1242 paragraphs:1, tables:0, lists:0
en 12. start:1539 paragraphs:1, tables:0, lists:0
el 12.1. start:1245 paragraphs:5, tables:3, lists:0
en 12.1. start:1542 paragraphs:5, tables:3, lists:0
el 12.2. start:1306 paragraphs:3, tables:1, lists:0
en 12.2. start:1603 paragraphs:3, tables:1, lists:0
el 12.3. start:1338 paragraphs:3, tables:1, lists:0
en 12.3. start:1647 paragraphs:3, tables:1, lists:0
el 12.4. start:1364 paragraphs:2, tables:1, lists:0
en 12.4. start:1673 paragraphs:2, tables:1, lists:0
el 12.5. start:1384 paragraphs:5, tables:2, lists:1
en 12.5. start:1693 paragraphs:5, tables:2, lists:1
el 12.6. start:1415 paragraphs:2, tables:1, lists:0
en 12.6. start:1723 paragraphs:2, tables:1, lists:0
el 12.7. start:1432 paragraphs:2, tables:1, lists:0
en 12.7. start:1740 paragraphs:2, tables:1, lists:0
el 12.8. start:1449 paragraphs:2, tables:1, lists:0
en 12.8. start:1757 paragraphs:2, tables:1, lists:0
el 12.9. start:1479 paragraphs:2, tables:1, lists:0
en 12.9. start:1788 paragraphs:2, tables:1, lists:0
el 12.10. start:1542 paragraphs:2, tables:1, lists:0
en 12.10. start:1849 paragraphs:2, tables:1, lists:0
el 12.11. start:1555 paragraphs:2, tables:1, lists:0
en 12.11. start:1862 paragraphs:2, tables:1, lists:0
el 12.12. start:1577 paragraphs:8, tables:3, lists:2
en 12.12. start:1884 paragraphs:8, tables:3, lists:2
el 12.13. start:1658 paragraphs:8, tables:4, lists:1
en 12.13. start:1967 paragraphs:8, tables:4, lists:1
el 12.14. start:1739 paragraphs:4, tables:1, lists:1
en 12.14. start:2050 paragraphs:4, tables:1, lists:1
el 12.15. start:1787 paragraphs:3, tables:1, lists:0
en 12.15. start:2098 paragraphs:3, tables:1, lists:1
en 12.16. start:2133 paragraphs:3, tables:1, lists:0
el 13. start:1807 paragraphs:2, tables:2, lists:0
en 13. start:2153 paragraphs:2, tables:2, lists:0
el 14. start:1844 paragraphs:0, tables:0, lists:0
en 14. start:2190 paragraphs:0, tables:0, lists:0
el 14.1. start:1846 paragraphs:6, tables:3, lists:0
en 14.1. start:2192 paragraphs:6, tables:3, lists:0
el 14.2. start:1886 paragraphs:2, tables:0, lists:0
el 15. start:1895 paragraphs:1, tables:0, lists:0
en 15. start:2232 paragraphs:1, tables:0, lists:0
el 16. start:1900 paragraphs:0, tables:1, lists:0
# end of comparison
