# Structural comparison of mk/userGuide.t2t against mk/userGuide-newRevisions/13862/userGuide.t2t
en 10.3. start:809 paragraphs:0, tables:1, lists:0
mk 10.3. start:810 paragraphs:0, tables:1, lists:0
en 10.4. start:815 paragraphs:1, tables:1, lists:0
mk 10.4. start:816 paragraphs:1, tables:1, lists:0
en 10.5. start:823 paragraphs:0, tables:1, lists:0
mk 10.5. start:824 paragraphs:0, tables:1, lists:0
en 10.6. start:829 paragraphs:0, tables:1, lists:0
mk 10.6. start:830 paragraphs:0, tables:1, lists:0
en 10.7. start:836 paragraphs:1, tables:1, lists:0
mk 10.7. start:837 paragraphs:1, tables:1, lists:0
en 10.8. start:843 paragraphs:3, tables:0, lists:0
mk 10.8. start:844 paragraphs:3, tables:0, lists:0
en 10.8.1. start:857 paragraphs:1, tables:0, lists:0
mk 10.8.1. start:858 paragraphs:1, tables:0, lists:0
en 10.8.2. start:865 paragraphs:3, tables:0, lists:1
mk 10.8.2. start:866 paragraphs:3, tables:0, lists:1
en 11. start:879 paragraphs:0, tables:0, lists:0
mk 11. start:880 paragraphs:0, tables:0, lists:0
en 11.1. start:881 paragraphs:2, tables:0, lists:0
mk 11.1. start:882 paragraphs:2, tables:0, lists:0
en 11.1.1. start:891 paragraphs:11, tables:0, lists:0
mk 11.1.1. start:892 paragraphs:11, tables:0, lists:0
en 11.1.2. start:937 paragraphs:8, tables:0, lists:1
mk 11.1.2. start:938 paragraphs:8, tables:0, lists:1
en 11.1.3. start:966 paragraphs:18, tables:0, lists:0
mk 11.1.3. start:967 paragraphs:18, tables:0, lists:0
en 11.1.4. start:1041 paragraphs:1, tables:1, lists:0
mk 11.1.4. start:1042 paragraphs:1, tables:1, lists:0
en 11.1.5. start:1051 paragraphs:30, tables:0, lists:0
mk 11.1.5. start:1052 paragraphs:30, tables:0, lists:0
en 11.1.6. start:1170 paragraphs:18, tables:0, lists:0
mk 11.1.6. start:1171 paragraphs:18, tables:0, lists:0
en 11.1.7. start:1230 paragraphs:8, tables:0, lists:0
mk 11.1.7. start:1231 paragraphs:8, tables:0, lists:0
en 11.1.8. start:1260 paragraphs:8, tables:0, lists:0
mk 11.1.8. start:1261 paragraphs:8, tables:0, lists:0
en 11.1.9. start:1284 paragraphs:15, tables:0, lists:1
mk 11.1.9. start:1285 paragraphs:15, tables:0, lists:1
en 11.1.10. start:1341 paragraphs:6, tables:0, lists:0
mk 11.1.10. start:1342 paragraphs:6, tables:0, lists:0
