# Structural comparison of uk/userGuide.t2t against uk/userGuide-newRevisions/10891/userGuide.t2t
en 8.1.12. start:1034 paragraphs:6, tables:0, lists:1
en 8.1.13. start:1071 paragraphs:7, tables:0, lists:1
en 8.1.14. start:1103 paragraphs:6, tables:0, lists:0
en 8.1.15. start:1121 paragraphs:6, tables:0, lists:0
uk 8.2. start:681 paragraphs:3, tables:0, lists:0
en 8.2. start:1141 paragraphs:3, tables:1, lists:0
en 8.3. start:1156 paragraphs:3, tables:0, lists:0
en 8.3.1. start:1167 paragraphs:4, tables:0, lists:1
en 8.3.2. start:1183 paragraphs:3, tables:0, lists:0
en 8.3.3. start:1195 paragraphs:1, tables:0, lists:0
en 8.3.4. start:1203 paragraphs:4, tables:0, lists:1
en 8.3.5. start:1216 paragraphs:2, tables:0, lists:0
en 8.3.6. start:1224 paragraphs:1, tables:0, lists:0
en 8.4. start:1229 paragraphs:3, tables:0, lists:0
uk 9. start:696 paragraphs:3, tables:0, lists:0
en 9. start:1240 paragraphs:0, tables:0, lists:0
uk 9.1. start:710 paragraphs:3, tables:0, lists:0
en 9.1. start:1242 paragraphs:2, tables:0, lists:0
en 9.2. start:1248 paragraphs:3, tables:0, lists:0
en 9.3. start:1257 paragraphs:8, tables:0, lists:0
en 9.4. start:1291 paragraphs:1, tables:0, lists:0
en 9.5. start:1295 paragraphs:1, tables:0, lists:0
uk 10. start:721 paragraphs:1, tables:0, lists:0
en 10. start:1298 paragraphs:1, tables:0, lists:0
uk 10.1. start:724 paragraphs:0, tables:0, lists:0
en 10.1. start:1302 paragraphs:3, tables:0, lists:0
uk 10.1.1. start:725 paragraphs:2, tables:1, lists:0
uk 10.1.2. start:738 paragraphs:1, tables:0, lists:0
uk 10.1.2.1. start:744 paragraphs:1, tables:0, lists:0
uk 10.1.3. start:750 paragraphs:1, tables:0, lists:0
uk 10.2. start:756 paragraphs:0, tables:0, lists:0
en 10.2. start:1312 paragraphs:2, tables:0, lists:0
uk 10.2.1. start:757 paragraphs:2, tables:1, lists:0
uk 10.2.2. start:770 paragraphs:1, tables:0, lists:1
uk 10.2.3. start:792 paragraphs:1, tables:0, lists:0
uk 10.2.4. start:798 paragraphs:1, tables:0, lists:0
uk 10.2.5. start:804 paragraphs:1, tables:0, lists:0
uk 10.3. start:810 paragraphs:0, tables:1, lists:0
en 10.3. start:1319 paragraphs:1, tables:0, lists:0
uk 10.4. start:816 paragraphs:1, tables:1, lists:0
en 10.4. start:1324 paragraphs:2, tables:0, lists:1
uk 10.5. start:824 paragraphs:0, tables:1, lists:0
en 10.5. start:1337 paragraphs:2, tables:0, lists:0
uk 10.6. start:830 paragraphs:0, tables:1, lists:0
en 10.6. start:1344 paragraphs:2, tables:0, lists:0
uk 10.7. start:837 paragraphs:1, tables:1, lists:0
uk 10.8. start:844 paragraphs:3, tables:0, lists:0
uk 10.8.1. start:858 paragraphs:1, tables:0, lists:0
uk 10.8.2. start:866 paragraphs:3, tables:0, lists:1
uk 10.9. start:880 paragraphs:1, tables:1, lists:0
uk 11. start:888 paragraphs:0, tables:0, lists:0
en 11. start:1352 paragraphs:1, tables:0, lists:0
uk 11.1. start:890 paragraphs:2, tables:0, lists:0
en 11.1. start:1355 paragraphs:5, tables:3, lists:0
uk 11.1.1. start:900 paragraphs:11, tables:0, lists:0
uk 11.1.2. start:946 paragraphs:8, tables:0, lists:1
uk 11.1.3. start:974 paragraphs:18, tables:0, lists:0
uk 11.1.4. start:1049 paragraphs:1, tables:1, lists:0
uk 11.1.5. start:1059 paragraphs:29, tables:0, lists:0
uk 11.1.6. start:1174 paragraphs:18, tables:0, lists:0
uk 11.1.7. start:1234 paragraphs:8, tables:0, lists:0
uk 11.1.8. start:1264 paragraphs:8, tables:0, lists:0
uk 11.1.9. start:1288 paragraphs:15, tables:0, lists:1
uk 11.1.10. start:1345 paragraphs:6, tables:0, lists:0
uk 11.1.11. start:1376 paragraphs:13, tables:0, lists:0
uk 11.1.12. start:1422 paragraphs:8, tables:0, lists:2
uk 11.1.13. start:1483 paragraphs:2, tables:0, lists:0
uk 11.1.14. start:1489 paragraphs:8, tables:0, lists:1
uk 11.1.15. start:1523 paragraphs:6, tables:0, lists:1
uk 11.1.16. start:1552 paragraphs:6, tables:0, lists:0
uk 11.2. start:1572 paragraphs:3, tables:1, lists:0
en 11.2. start:1416 paragraphs:3, tables:1, lists:0
uk 11.3. start:1587 paragraphs:3, tables:0, lists:0
en 11.3. start:1448 paragraphs:3, tables:1, lists:0
uk 11.3.1. start:1598 paragraphs:4, tables:0, lists:1
uk 11.3.2. start:1614 paragraphs:8, tables:0, lists:1
uk 11.3.3. start:1647 paragraphs:2, tables:0, lists:0
uk 11.3.4. start:1655 paragraphs:1, tables:0, lists:0
en 11.4. start:1474 paragraphs:2, tables:1, lists:0
uk 11.4. start:1660 paragraphs:3, tables:0, lists:0
en 11.5. start:1494 paragraphs:5, tables:2, lists:1
en 11.6. start:1525 paragraphs:2, tables:1, lists:0
en 11.7. start:1542 paragraphs:2, tables:1, lists:0
en 11.8. start:1559 paragraphs:2, tables:1, lists:0
en 11.9. start:1589 paragraphs:2, tables:1, lists:0
en 11.10. start:1652 paragraphs:2, tables:1, lists:0
en 11.11. start:1665 paragraphs:2, tables:1, lists:0
en 11.12. start:1687 paragraphs:8, tables:3, lists:2
en 11.13. start:1770 paragraphs:8, tables:4, lists:1
en 11.14. start:1851 paragraphs:4, tables:1, lists:1
en 11.15. start:1899 paragraphs:3, tables:1, lists:0
uk 12. start:1671 paragraphs:0, tables:0, lists:0
en 12. start:1919 paragraphs:2, tables:2, lists:0
uk 12.1. start:1673 paragraphs:2, tables:0, lists:0
uk 12.2. start:1679 paragraphs:4, tables:0, lists:0
uk 12.3. start:1692 paragraphs:10, tables:0, lists:0
uk 12.4. start:1734 paragraphs:1, tables:0, lists:0
uk 12.5. start:1738 paragraphs:1, tables:0, lists:0
uk 13. start:1741 paragraphs:1, tables:0, lists:0
en 13. start:1956 paragraphs:0, tables:0, lists:0
uk 13.1. start:1745 paragraphs:3, tables:0, lists:0
en 13.1. start:1958 paragraphs:6, tables:3, lists:0
uk 13.2. start:1755 paragraphs:2, tables:0, lists:0
en 13.2. start:1998 paragraphs:2, tables:0, lists:0
uk 13.3. start:1762 paragraphs:1, tables:0, lists:0
uk 13.4. start:1767 paragraphs:2, tables:0, lists:1
uk 13.5. start:1780 paragraphs:3, tables:0, lists:0
uk 13.6. start:1791 paragraphs:2, tables:0, lists:0
uk 13.7. start:1798 paragraphs:7, tables:3, lists:1
uk 13.8. start:1868 paragraphs:3, tables:1, lists:0
uk 13.9. start:1912 paragraphs:3, tables:1, lists:0
uk 13.10. start:1938 paragraphs:2, tables:1, lists:0
uk 13.11. start:1958 paragraphs:6, tables:2, lists:1
uk 13.12. start:1994 paragraphs:2, tables:1, lists:0
uk 13.13. start:2011 paragraphs:2, tables:1, lists:0
uk 13.14. start:2028 paragraphs:2, tables:1, lists:0
uk 13.15. start:2059 paragraphs:2, tables:1, lists:0
uk 13.16. start:2118 paragraphs:2, tables:1, lists:0
uk 13.17. start:2131 paragraphs:2, tables:1, lists:0
uk 13.18. start:2153 paragraphs:8, tables:3, lists:2
uk 13.19. start:2234 paragraphs:8, tables:4, lists:1
uk 13.20. start:2317 paragraphs:4, tables:1, lists:1
uk 13.21. start:2365 paragraphs:3, tables:1, lists:1
uk 13.22. start:2400 paragraphs:1, tables:1, lists:0
uk 13.23. start:2410 paragraphs:3, tables:1, lists:0
en 14. start:2007 paragraphs:1, tables:0, lists:0
uk 14. start:2430 paragraphs:6, tables:3, lists:0
uk 14.1. start:2475 paragraphs:2, tables:1, lists:1
uk 15. start:2487 paragraphs:1, tables:0, lists:0
# end of comparison
