# Structural comparison of pt_BR/userGuide.t2t against pt_BR/userGuide-newRevisions/12465/userGuide.t2t
pt_BR 11.3. start:1471 paragraphs:3, tables:0, lists:0
en 11.3. start:1517 paragraphs:1, tables:0, lists:0
en 11.4. start:1522 paragraphs:2, tables:0, lists:1
en 11.5. start:1535 paragraphs:2, tables:0, lists:0
en 11.6. start:1542 paragraphs:2, tables:0, lists:0
pt_BR 12. start:1482 paragraphs:0, tables:0, lists:0
en 12. start:1550 paragraphs:1, tables:0, lists:0
pt_BR 12.1. start:1484 paragraphs:2, tables:0, lists:0
en 12.1. start:1553 paragraphs:5, tables:3, lists:0
pt_BR 12.2. start:1490 paragraphs:4, tables:0, lists:0
en 12.2. start:1614 paragraphs:3, tables:1, lists:0
pt_BR 12.3. start:1501 paragraphs:10, tables:0, lists:0
en 12.3. start:1658 paragraphs:3, tables:1, lists:0
pt_BR 12.4. start:1540 paragraphs:1, tables:0, lists:0
en 12.4. start:1684 paragraphs:2, tables:1, lists:0
pt_BR 12.5. start:1545 paragraphs:1, tables:0, lists:0
en 12.5. start:1704 paragraphs:5, tables:2, lists:1
en 12.6. start:1734 paragraphs:2, tables:1, lists:0
en 12.7. start:1751 paragraphs:2, tables:1, lists:0
en 12.8. start:1768 paragraphs:2, tables:1, lists:0
en 12.9. start:1799 paragraphs:2, tables:1, lists:0
en 12.10. start:1860 paragraphs:2, tables:1, lists:0
en 12.11. start:1873 paragraphs:2, tables:1, lists:0
en 12.12. start:1895 paragraphs:8, tables:3, lists:2
en 12.13. start:1978 paragraphs:8, tables:4, lists:1
en 12.14. start:2061 paragraphs:4, tables:1, lists:1
en 12.15. start:2109 paragraphs:3, tables:1, lists:1
en 12.16. start:2144 paragraphs:3, tables:1, lists:0
pt_BR 13. start:1548 paragraphs:1, tables:0, lists:0
en 13. start:2164 paragraphs:2, tables:2, lists:0
pt_BR 13.1. start:1552 paragraphs:3, tables:0, lists:0
pt_BR 13.2. start:1562 paragraphs:2, tables:0, lists:0
pt_BR 13.3. start:1569 paragraphs:1, tables:0, lists:0
pt_BR 13.4. start:1574 paragraphs:2, tables:0, lists:1
pt_BR 13.5. start:1586 paragraphs:3, tables:0, lists:0
pt_BR 13.6. start:1597 paragraphs:2, tables:0, lists:0
pt_BR 13.7. start:1604 paragraphs:2, tables:0, lists:0
pt_BR 14. start:1612 paragraphs:1, tables:0, lists:0
en 14. start:2201 paragraphs:0, tables:0, lists:0
pt_BR 14.1. start:1615 paragraphs:6, tables:3, lists:0
en 14.1. start:2203 paragraphs:6, tables:3, lists:0
pt_BR 14.2. start:1678 paragraphs:3, tables:2, lists:1
pt_BR 14.3. start:1723 paragraphs:3, tables:1, lists:0
pt_BR 14.4. start:1749 paragraphs:2, tables:1, lists:0
pt_BR 14.5. start:1769 paragraphs:6, tables:2, lists:1
pt_BR 14.6. start:1804 paragraphs:2, tables:1, lists:0
pt_BR 14.7. start:1822 paragraphs:2, tables:1, lists:0
pt_BR 14.8. start:1840 paragraphs:2, tables:1, lists:0
pt_BR 14.9. start:1871 paragraphs:2, tables:1, lists:0
pt_BR 14.10. start:1934 paragraphs:2, tables:1, lists:0
pt_BR 14.11. start:1948 paragraphs:2, tables:1, lists:0
pt_BR 14.12. start:1971 paragraphs:6, tables:2, lists:1
pt_BR 14.13. start:2028 paragraphs:8, tables:4, lists:1
pt_BR 14.14. start:2113 paragraphs:4, tables:1, lists:1
pt_BR 14.15. start:2161 paragraphs:3, tables:1, lists:1
pt_BR 14.16. start:2196 paragraphs:3, tables:1, lists:0
pt_BR 15. start:2217 paragraphs:0, tables:0, lists:0
en 15. start:2243 paragraphs:1, tables:0, lists:0
pt_BR 15.1. start:2219 paragraphs:6, tables:3, lists:0
pt_BR 15.2. start:2258 paragraphs:2, tables:0, lists:0
pt_BR 16. start:2267 paragraphs:4, tables:0, lists:0
# end of comparison
